id,edad,genero,recomendar,es_cliente_habitual,categoria_promocion,oferta_limitada,accesorios,deporte,gastronomía,hogar,hombre,marroquinería,mujer,mujer/hombre,niños/teens,servicios,tecnología,varios
508,23,Masculino,1,1,deporte,1,1,1,1,0,0,0,0,1,1,0,1,0
266,63,Masculino,1,0,deporte,1,0,1,0,0,0,0,0,0,0,0,0,0
139,26,Femenino,1,0,servicios,1,1,1,1,1,1,0,1,1,1,1,1,0
1626,26,Femenino,0,0,hogar,1,1,1,0,0,1,1,1,1,1,1,1,1
1700,39,Femenino,1,1,hombre,1,0,0,0,1,0,0,0,0,0,0,0,0
128,44,Femenino,1,0,hogar,1,1,1,1,1,0,0,1,1,1,0,0,0
1581,47,Femenino,0,0,hogar,1,0,0,0,0,0,0,1,0,0,0,0,0
191,34,Masculino,1,1,gastronomía,1,0,0,1,1,0,0,0,0,0,0,0,0
991,30,Masculino,0,0,marroquinería,1,1,1,0,0,1,0,0,0,1,1,1,0
512,39,Femenino,1,0,deporte,1,1,1,0,0,0,1,1,1,1,0,1,0
842,46,Femenino,1,0,hombre,1,0,0,0,1,1,0,0,0,0,1,0,0
1404,33,Masculino,1,1,accesorios,1,0,1,1,0,1,1,1,0,1,1,0,1
1637,46,Femenino,0,0,niños/teens,1,1,1,1,0,0,0,1,0,0,1,1,1
428,80,Femenino,1,0,mujer/hombre,1,0,0,0,1,1,1,1,1,1,0,0,0
1048,47,Femenino,0,0,mujer,1,1,1,1,0,0,0,0,1,0,1,1,1
1491,64,Femenino,0,0,gastronomía,1,0,0,0,0,0,0,0,0,1,0,0,0
1240,38,Femenino,0,0,tecnología,1,0,0,0,0,0,1,0,0,0,1,0,0
1284,77,Masculino,0,0,servicios,1,0,1,0,1,1,1,1,0,1,0,0,0
1114,62,Masculino,0,0,hogar,1,0,1,0,0,1,1,1,0,0,0,1,0
1474,42,Femenino,0,0,mujer,0,1,1,0,1,1,0,0,1,0,0,0,1
798,55,Femenino,1,0,accesorios,1,1,0,0,0,0,0,0,0,0,0,0,0
1521,58,Masculino,0,0,marroquinería,0,1,1,0,1,1,0,0,0,1,1,1,1
1423,25,Femenino,0,0,hombre,1,1,0,1,1,0,0,0,0,1,1,1,0
583,28,Masculino,1,0,gastronomía,1,1,0,1,1,1,1,1,0,0,0,0,1
1013,40,Masculino,0,0,hogar,1,0,1,0,0,1,1,1,1,0,0,1,1
628,44,Femenino,1,0,hogar,1,1,0,0,1,1,0,0,1,1,0,0,0
197,27,Femenino,1,0,varios,1,0,0,0,0,1,0,0,1,1,0,0,1
927,32,Femenino,1,0,mujer,1,0,0,0,1,1,0,1,1,0,0,1,1
1781,14,Femenino,0,0,varios,1,1,1,1,0,1,0,1,1,1,0,0,0
203,27,Femenino,1,1,hombre,1,0,1,0,0,1,0,1,0,1,0,1,1
1341,39,Femenino,0,0,deporte,0,1,0,1,1,0,1,1,1,1,1,1,0
1311,56,Masculino,1,1,mujer/hombre,1,1,1,0,1,1,1,1,0,1,1,1,1
1853,49,Femenino,1,1,tecnología,1,1,1,1,0,1,1,0,1,1,0,0,1
1600,54,Femenino,0,0,hombre,1,0,0,0,0,0,0,0,0,0,1,0,0
739,59,Femenino,1,0,servicios,0,0,0,1,0,1,1,1,1,0,1,0,0
857,30,Femenino,1,0,servicios,1,0,0,1,0,0,0,0,1,0,1,0,0
817,45,Femenino,1,0,marroquinería,0,0,1,1,1,1,1,0,1,1,0,1,1
809,23,Femenino,1,0,niños/teens,0,0,0,0,0,0,0,0,0,1,0,0,0
1674,41,Masculino,0,0,deporte,1,1,0,1,0,0,0,1,1,0,1,1,1
1636,21,Femenino,0,0,servicios,1,1,1,1,0,1,0,1,1,0,0,1,0
172,20,Masculino,1,0,gastronomía,1,0,0,1,0,0,0,0,0,0,0,0,0
316,60,Femenino,1,0,mujer,0,0,1,0,0,0,1,1,1,1,0,1,0
844,57,Femenino,1,0,gastronomía,1,0,0,1,0,1,1,0,0,1,1,1,0
330,73,Femenino,1,1,niños/teens,1,0,1,0,0,1,1,1,1,1,0,1,0
1537,54,Femenino,1,1,varios,1,1,1,1,1,1,1,1,1,0,1,1,0
1015,49,Masculino,0,1,mujer/hombre,0,0,0,1,0,1,0,0,0,0,0,0,1
1230,66,Masculino,0,0,accesorios,1,0,1,0,1,1,0,0,0,0,0,1,0
370,24,Masculino,1,1,mujer,0,1,1,0,0,1,0,1,1,1,0,1,0
978,20,Femenino,0,0,varios,1,0,1,1,0,1,0,1,1,1,0,1,0
1668,56,Masculino,1,1,accesorios,1,0,0,1,0,0,0,0,0,0,0,0,0
263,35,Femenino,1,0,hogar,0,0,0,0,1,0,0,1,0,1,0,0,0
1081,36,Femenino,0,0,deporte,0,0,0,0,0,0,0,1,1,0,0,0,1
1750,35,Masculino,1,1,accesorios,1,0,0,0,1,1,0,0,1,1,1,1,1
1209,36,Masculino,0,0,gastronomía,1,0,0,0,1,0,1,0,0,0,0,0,1
156,51,Femenino,1,0,tecnología,1,0,0,1,1,0,0,1,0,1,0,1,1
211,63,Masculino,1,1,mujer,1,0,1,0,0,1,0,1,1,0,0,0,0
313,30,Masculino,1,0,hombre,0,0,1,1,1,1,0,0,0,1,0,0,0
686,46,Masculino,1,0,mujer,1,0,1,0,0,0,1,1,1,0,0,1,1
1540,49,Masculino,0,0,mujer,1,1,0,1,0,0,1,0,1,1,0,1,0
64,48,Masculino,1,1,mujer/hombre,1,0,0,1,0,0,0,1,1,0,0,1,0
342,30,Masculino,1,0,hogar,1,1,1,0,1,1,1,0,1,1,1,0,1
947,21,Femenino,1,0,hombre,1,1,1,0,0,1,0,1,1,1,0,0,0
1243,42,Femenino,1,1,hogar,1,0,0,0,0,0,0,0,0,0,1,0,0
588,27,Femenino,1,0,mujer,0,1,1,0,0,1,1,1,0,1,0,0,1
775,49,Femenino,1,0,servicios,1,1,0,1,0,0,1,0,1,1,1,0,1
279,50,Masculino,1,0,hogar,1,0,1,1,1,1,0,1,1,1,1,1,0
1466,44,Femenino,1,1,hombre,1,0,0,0,0,0,1,1,0,0,0,0,0
1648,27,Masculino,1,1,tecnología,1,1,1,1,1,1,1,1,1,1,1,0,1
3,45,Femenino,1,0,hogar,0,0,0,0,1,1,1,1,0,0,0,0,0
1344,47,Femenino,0,1,deporte,0,0,0,1,0,1,0,1,1,1,0,0,1
755,15,Masculino,1,0,hombre,1,0,0,0,0,1,0,0,0,0,0,0,0
321,60,Femenino,1,0,marroquinería,0,0,0,0,0,1,1,1,0,0,0,0,0
1228,56,Femenino,0,0,deporte,1,0,0,0,0,0,1,0,0,0,1,1,0
680,28,Femenino,1,1,varios,1,0,1,1,0,0,1,0,1,1,1,1,1
1552,56,Masculino,0,0,marroquinería,1,1,1,1,1,0,0,0,1,0,1,0,1
155,40,Masculino,1,1,hogar,0,0,1,0,1,0,0,0,1,0,0,0,0
434,42,Masculino,1,0,hogar,1,1,0,1,1,0,0,0,0,0,1,1,1
55,25,Masculino,1,1,hogar,0,1,1,0,1,0,0,1,0,0,1,0,1
885,31,Femenino,1,1,servicios,0,0,0,0,0,0,0,0,0,0,1,0,0
522,79,Femenino,1,1,niños/teens,1,0,0,0,0,0,0,1,1,1,0,0,0
1458,28,Masculino,1,1,mujer/hombre,1,1,0,1,1,0,0,0,0,0,1,1,1
674,33,Masculino,1,0,tecnología,1,0,1,1,1,1,1,1,0,0,0,1,0
182,74,Masculino,1,0,hogar,1,0,1,0,1,1,1,1,1,0,0,1,0
988,51,Masculino,0,0,niños/teens,0,0,0,0,0,1,0,0,1,0,0,0,0
967,76,Masculino,0,0,servicios,0,0,0,0,0,0,1,0,1,0,0,0,0
315,37,Masculino,1,1,accesorios,0,1,1,0,0,0,0,0,1,0,0,0,0
84,53,Femenino,1,0,hogar,1,1,0,0,1,1,0,0,0,1,0,1,0
224,75,Masculino,1,0,mujer/hombre,1,0,0,0,0,0,0,0,1,0,0,0,0
1803,24,Masculino,0,0,marroquinería,0,1,0,1,0,1,0,0,0,0,0,0,0
1809,24,Masculino,1,1,deporte,1,0,0,1,0,0,0,1,0,0,0,0,0
1298,40,Femenino,0,0,mujer/hombre,0,0,0,0,0,0,0,1,0,0,0,1,0
1490,52,Masculino,0,0,marroquinería,1,0,0,0,0,0,0,0,0,1,0,0,1
738,63,Femenino,1,1,mujer/hombre,1,0,0,0,1,1,1,1,1,1,0,1,0
295,50,Femenino,1,0,niños/teens,1,0,0,0,0,1,0,0,0,1,1,0,1
151,21,Femenino,1,0,mujer/hombre,0,0,0,0,0,0,0,0,1,0,0,0,0
1415,71,Masculino,1,1,accesorios,1,0,0,0,0,1,1,0,0,1,0,0,0
627,51,Femenino,1,0,deporte,1,0,1,0,0,1,0,0,0,0,0,1,0
1032,76,Femenino,0,0,varios,1,0,1,0,1,1,0,1,1,1,0,1,0
9,49,Femenino,1,0,servicios,1,1,1,0,0,1,1,1,0,0,1,0,0
1467,16,Masculino,0,0,niños/teens,1,0,1,1,0,1,0,1,1,0,0,1,0
794,23,Femenino,1,0,tecnología,1,0,1,0,0,1,0,0,1,1,0,1,0
1096,76,Femenino,1,1,hombre,1,0,1,0,0,0,0,0,0,0,0,0,0
688,23,Femenino,1,0,hombre,1,1,1,0,0,1,0,1,0,1,0,1,0
48,40,Masculino,1,0,tecnología,1,0,0,0,0,0,0,0,0,0,0,1,0
517,54,Femenino,1,1,accesorios,0,1,0,0,0,0,0,0,0,0,0,0,0
1579,49,Femenino,0,0,deporte,1,0,0,0,1,0,1,0,1,0,0,0,1
776,15,Femenino,1,0,tecnología,1,0,1,1,0,0,0,1,1,1,0,1,0
566,39,Masculino,1,0,deporte,1,1,1,1,0,1,1,1,1,1,0,1,0
140,23,Femenino,1,0,tecnología,0,1,1,1,0,1,0,0,1,1,0,1,0
135,50,Femenino,1,0,gastronomía,1,1,1,1,0,0,0,0,0,0,0,0,0
887,20,Femenino,1,1,accesorios,0,1,1,0,0,0,0,1,0,1,0,1,0
1179,42,Femenino,0,0,niños/teens,0,1,1,1,1,1,1,0,0,0,0,0,0
1289,48,Masculino,0,0,niños/teens,1,0,0,1,0,1,0,0,0,0,0,0,1
82,79,Femenino,1,0,mujer/hombre,1,0,0,0,0,0,1,1,1,0,0,0,0
1210,37,Femenino,0,0,tecnología,1,1,1,0,0,1,0,1,1,0,1,0,1
1679,45,Femenino,1,1,hombre,1,1,1,1,1,0,1,0,1,1,1,1,1
572,56,Femenino,1,0,varios,1,1,0,0,1,0,0,0,0,1,0,0,1
386,40,Masculino,1,0,mujer,1,1,1,1,1,0,1,1,1,1,1,0,0
1227,34,Femenino,0,0,mujer,1,1,0,0,1,0,1,0,1,1,1,1,1
1026,52,Masculino,0,0,hogar,0,1,1,0,0,0,1,0,1,0,1,1,1
1295,30,Masculino,0,0,varios,1,0,0,0,0,0,0,0,0,0,1,0,0
1525,18,Masculino,0,0,hogar,1,0,1,0,0,0,0,0,0,0,0,0,0
1018,46,Masculino,0,1,mujer,0,0,0,0,0,0,0,0,1,0,0,0,0
1417,50,Femenino,0,0,accesorios,0,0,1,1,1,1,1,1,1,1,1,1,1
975,54,Femenino,1,1,tecnología,1,1,1,1,1,1,0,1,0,1,1,0,1
338,52,Masculino,1,1,tecnología,0,1,0,0,1,1,0,0,1,1,0,1,0
251,57,Femenino,1,0,mujer/hombre,0,1,0,0,1,0,0,0,1,0,0,0,0
1440,47,Masculino,0,0,mujer/hombre,1,1,0,0,1,1,1,0,0,0,0,0,1
231,57,Femenino,1,0,deporte,1,1,1,1,0,1,1,1,1,0,1,1,1
345,28,Femenino,1,0,gastronomía,0,1,1,1,1,1,0,1,1,0,1,1,1
888,25,Masculino,1,0,marroquinería,1,1,0,1,1,1,1,0,0,1,0,1,0
724,34,Masculino,1,0,accesorios,0,1,1,0,1,1,0,0,0,1,0,1,1
1367,78,Femenino,0,0,mujer,0,0,0,0,0,0,1,0,0,0,0,0,0
220,52,Femenino,1,0,mujer,0,1,1,1,1,1,0,1,1,1,1,0,0
1188,78,Femenino,0,0,gastronomía,1,0,0,0,1,1,1,1,1,1,0,1,0
1497,21,Masculino,1,1,gastronomía,1,1,1,0,0,1,0,1,1,1,0,1,0
1201,49,Masculino,0,1,varios,0,1,0,0,1,1,1,1,1,1,0,1,0
1580,27,Masculino,0,0,marroquinería,1,0,1,0,0,0,0,1,0,1,1,1,1
982,17,Masculino,1,1,servicios,1,0,0,1,0,0,0,1,0,1,0,1,0
933,73,Masculino,1,0,deporte,1,0,1,0,0,0,1,0,0,0,0,0,0
1144,35,Masculino,0,0,servicios,0,1,0,0,0,1,1,0,1,1,0,1,0
564,19,Femenino,1,0,mujer/hombre,1,0,0,0,0,0,0,0,1,0,0,0,0
1427,29,Masculino,0,0,niños/teens,1,0,1,0,0,0,0,0,0,0,0,0,1
1071,21,Femenino,1,1,niños/teens,1,1,1,1,0,0,0,1,1,0,0,1,0
472,63,Femenino,1,0,marroquinería,1,0,0,0,0,0,1,0,1,0,0,0,0
1758,64,Femenino,0,0,gastronomía,0,0,1,0,1,1,0,1,1,1,0,1,0
412,46,Femenino,1,0,mujer/hombre,1,1,0,1,1,1,1,1,1,0,1,1,0
1831,53,Femenino,0,0,servicios,0,0,0,1,0,0,0,0,1,1,0,1,1
663,27,Femenino,1,0,hogar,1,0,1,1,1,1,1,1,1,0,0,1,1
917,53,Femenino,1,0,gastronomía,1,0,0,1,0,0,0,0,0,0,1,0,0
1119,24,Femenino,0,0,varios,1,0,0,0,0,1,0,1,0,0,0,0,0
1629,34,Masculino,0,0,hogar,1,0,1,1,0,1,1,1,1,0,1,1,0
1768,58,Femenino,0,0,gastronomía,1,0,1,0,0,0,0,0,0,0,0,0,1
504,43,Femenino,1,1,accesorios,1,1,0,0,0,0,0,0,0,0,0,1,0
924,52,Femenino,1,0,marroquinería,1,0,0,0,0,0,1,0,1,1,0,0,1
205,35,Masculino,1,0,niños/teens,1,1,0,1,1,1,1,1,0,1,1,1,1
816,47,Femenino,1,1,niños/teens,0,0,0,1,0,0,0,0,0,1,1,0,0
439,55,Femenino,1,0,marroquinería,1,1,1,0,0,1,1,1,0,1,1,0,0
749,56,Femenino,1,0,hogar,1,0,0,0,1,1,0,0,0,1,0,0,1
660,51,Masculino,1,0,tecnología,1,0,0,0,0,0,0,0,0,0,0,1,0
774,56,Masculino,1,0,tecnología,1,1,0,0,0,0,0,0,0,1,0,1,0
1164,43,Masculino,0,0,hogar,1,1,1,1,0,0,0,0,1,1,1,1,1
703,71,Masculino,1,0,mujer,1,0,0,0,1,0,0,1,1,0,0,0,0
505,80,Masculino,1,1,mujer,1,0,1,0,1,0,0,1,1,1,0,1,0
1214,36,Femenino,0,0,accesorios,1,0,1,0,1,0,0,0,0,0,1,0,0
1534,77,Masculino,0,0,servicios,1,0,1,0,0,1,1,0,1,1,0,1,0
1142,31,Masculino,0,0,servicios,1,1,0,1,1,1,1,1,0,0,0,0,1
376,60,Masculino,1,0,hogar,0,0,1,0,1,0,0,1,1,0,0,0,0
1826,44,Masculino,0,0,hogar,1,0,0,0,0,1,0,0,0,0,0,0,0
202,33,Masculino,1,0,mujer/hombre,1,0,0,0,0,0,0,0,1,0,1,1,0
929,41,Femenino,1,0,servicios,1,0,1,0,0,0,0,0,1,0,1,0,0
276,50,Masculino,1,0,tecnología,1,0,0,0,0,0,1,0,1,1,1,1,0
1389,31,Masculino,0,0,tecnología,1,1,0,0,0,1,0,0,1,0,1,0,0
840,33,Masculino,1,0,niños/teens,1,1,1,0,0,0,0,1,0,1,0,0,1
470,33,Femenino,1,1,niños/teens,1,1,1,1,1,1,1,0,0,1,0,0,0
1251,16,Masculino,0,0,tecnología,0,1,1,1,0,1,0,1,1,0,0,0,0
783,27,Femenino,1,0,hogar,1,0,0,0,1,0,0,0,0,0,0,0,0
877,24,Masculino,1,0,tecnología,1,1,0,1,0,0,0,0,1,0,0,1,0
226,40,Femenino,1,0,servicios,0,1,1,1,1,0,0,0,0,0,1,0,1
5,77,Femenino,1,0,niños/teens,1,0,1,0,0,0,0,0,0,1,0,0,0
1408,44,Femenino,0,1,hogar,0,1,1,0,0,1,1,0,1,1,0,0,1
1455,53,Masculino,0,0,mujer/hombre,1,0,0,0,0,0,0,0,0,0,1,1,1
39,38,Masculino,1,0,hogar,0,0,1,1,1,0,1,1,1,1,1,1,1
793,29,Femenino,1,0,mujer,1,0,1,1,0,1,1,1,1,1,1,1,1
1043,64,Femenino,0,0,gastronomía,1,0,1,0,1,0,0,0,1,0,0,0,0
710,59,Masculino,1,0,tecnología,0,1,1,0,0,0,0,1,1,0,1,1,0
1088,75,Masculino,0,0,servicios,1,0,1,0,1,1,1,1,1,0,0,1,0
1297,27,Femenino,0,0,gastronomía,1,1,0,0,0,1,1,1,1,1,1,0,1
1542,78,Femenino,0,0,varios,1,0,0,0,1,1,1,1,1,1,0,1,0
253,14,Masculino,1,0,deporte,1,0,1,0,0,0,0,0,0,0,0,0,0
1653,45,Femenino,0,0,varios,1,1,1,0,0,0,0,0,1,0,0,0,0
1760,67,Masculino,0,0,deporte,1,0,0,0,0,0,1,1,1,0,0,0,0
29,54,Masculino,1,0,gastronomía,1,1,1,1,0,1,1,1,1,1,1,1,1
1312,51,Femenino,0,0,servicios,1,1,0,0,0,0,1,0,0,1,0,1,0
260,60,Femenino,1,0,tecnología,1,0,0,0,1,1,1,0,1,1,0,1,0
773,66,Femenino,1,0,marroquinería,0,0,1,0,1,0,1,1,0,1,0,0,0
300,37,Femenino,1,1,gastronomía,1,1,0,1,1,1,1,1,1,1,1,1,1
799,66,Masculino,1,0,deporte,0,0,1,0,0,0,0,0,0,0,0,0,0
1533,66,Masculino,0,0,accesorios,1,0,1,0,0,1,1,0,1,1,0,0,0
1544,73,Femenino,0,0,mujer,0,0,1,0,0,1,0,0,1,0,0,1,0
1667,73,Masculino,0,0,deporte,0,0,0,0,0,1,0,0,0,0,0,1,0
1109,60,Femenino,0,0,servicios,0,0,0,0,1,1,1,1,1,1,0,1,0
1080,31,Masculino,0,0,mujer/hombre,1,1,1,1,1,1,1,1,0,1,1,1,0
457,53,Masculino,1,1,mujer/hombre,1,0,0,1,0,0,1,1,1,0,1,1,1
1286,80,Femenino,0,0,servicios,0,0,0,0,0,1,0,0,1,0,0,0,0
460,23,Masculino,1,0,accesorios,1,1,1,1,0,1,0,0,1,1,0,1,0
167,70,Masculino,1,0,mujer/hombre,1,0,0,0,0,0,0,0,1,1,0,0,0
1253,69,Femenino,0,0,varios,0,0,0,0,1,1,0,1,1,1,0,1,0
450,15,Femenino,1,0,accesorios,1,1,0,1,0,0,0,1,0,1,0,0,0
1181,49,Femenino,0,0,gastronomía,0,1,1,0,0,0,1,0,1,0,1,1,0
115,37,Masculino,1,1,varios,1,0,0,0,0,0,0,0,0,0,0,0,1
712,71,Femenino,1,0,hombre,0,0,1,0,0,1,0,1,1,0,0,0,0
1756,26,Femenino,0,0,mujer,1,0,0,1,1,1,0,0,1,1,0,1,1
1153,54,Masculino,0,0,gastronomía,1,1,1,0,1,1,1,1,1,1,1,1,1
1283,79,Femenino,1,1,deporte,1,0,0,0,1,1,1,0,1,1,0,1,0
1330,44,Femenino,1,1,mujer/hombre,1,0,1,1,1,0,0,0,0,0,0,0,0
1126,63,Femenino,0,0,tecnología,1,0,0,0,0,0,1,0,0,0,0,0,0
761,43,Masculino,1,1,hogar,1,1,1,0,1,1,0,0,0,0,0,1,0
80,58,Masculino,1,1,mujer/hombre,1,0,1,1,1,1,1,0,1,0,0,1,0
1365,63,Femenino,0,0,servicios,1,0,1,0,1,0,0,0,1,1,0,1,0
411,53,Femenino,1,0,marroquinería,1,1,0,0,0,1,1,0,0,0,0,1,0
994,55,Femenino,0,0,servicios,0,1,1,1,1,1,1,1,1,1,0,1,1
856,16,Femenino,1,0,mujer/hombre,1,0,0,0,0,0,0,0,1,0,0,0,0
1450,69,Femenino,1,1,accesorios,1,0,1,0,1,0,1,1,0,0,0,0,0
252,41,Masculino,1,0,varios,0,0,0,0,0,0,0,0,0,0,0,0,1
1219,25,Masculino,0,0,servicios,1,0,1,1,1,1,1,1,1,0,0,1,0
1435,34,Femenino,0,0,mujer,1,0,0,0,0,1,1,0,1,1,0,0,1
125,34,Masculino,1,0,hombre,1,1,1,0,0,1,1,1,1,0,0,1,0
746,19,Femenino,1,0,tecnología,1,0,0,0,0,0,0,1,1,0,0,1,0
91,57,Masculino,1,1,mujer,0,1,1,0,0,1,1,1,1,1,1,1,1
225,52,Femenino,1,0,niños/teens,1,0,0,1,0,0,0,0,0,1,0,0,0
455,37,Masculino,1,0,gastronomía,0,0,0,1,0,1,0,0,0,0,0,0,0
308,54,Masculino,1,0,deporte,0,0,1,1,0,1,0,1,0,1,0,1,0
948,59,Femenino,1,0,mujer,1,0,1,0,0,0,0,1,0,1,0,0,1
717,49,Masculino,1,0,servicios,1,0,1,1,1,0,1,1,0,0,1,1,1
222,68,Masculino,1,0,deporte,1,0,1,0,1,0,1,1,1,1,0,0,0
880,47,Femenino,1,0,deporte,1,0,1,0,0,0,0,0,0,0,0,0,0
1844,32,Masculino,0,1,servicios,0,1,1,1,1,1,1,1,1,1,0,1,1
1687,77,Femenino,1,1,accesorios,1,0,1,0,0,1,1,1,1,1,0,1,0
1689,29,Masculino,0,0,gastronomía,1,0,0,0,0,1,1,1,1,1,0,0,1
1639,56,Masculino,0,0,hombre,1,0,0,0,1,0,0,0,1,0,0,0,0
607,55,Femenino,1,1,servicios,0,0,1,1,1,1,1,1,1,1,1,1,1
1654,49,Femenino,0,0,varios,1,1,1,1,1,1,1,1,1,1,1,1,0
382,32,Femenino,1,0,niños/teens,1,1,1,0,1,0,1,1,1,1,0,1,1
1061,27,Masculino,0,0,gastronomía,1,0,1,0,1,1,0,1,1,1,1,0,1
1776,78,Femenino,0,0,niños/teens,1,0,0,0,0,0,1,0,0,0,0,1,0
997,59,Femenino,0,0,servicios,1,0,1,1,1,0,0,1,0,1,0,1,1
1127,58,Femenino,0,0,hogar,1,0,0,0,0,0,0,0,0,0,1,1,1
1539,17,Masculino,0,0,deporte,1,0,0,1,0,0,0,0,1,0,0,0,0
1315,78,Femenino,0,0,niños/teens,1,0,1,0,1,0,0,0,1,0,0,0,0
1406,49,Masculino,0,0,gastronomía,0,1,1,0,1,1,1,0,0,1,1,1,1
943,71,Femenino,1,0,hogar,1,0,1,0,1,0,0,1,0,0,0,0,0
1704,30,Masculino,0,0,accesorios,1,0,0,1,1,1,0,1,0,0,0,1,1
1248,79,Femenino,0,0,accesorios,1,0,0,0,0,1,1,1,1,1,0,1,0
919,48,Femenino,1,0,mujer/hombre,1,1,1,0,1,0,0,1,1,1,0,0,1
357,61,Masculino,1,0,marroquinería,1,0,1,0,0,0,1,1,1,0,0,0,0
858,25,Masculino,1,0,hombre,0,0,0,0,0,1,0,0,0,0,1,1,0
516,31,Femenino,1,0,gastronomía,1,0,1,1,1,1,1,1,1,1,0,1,1
1438,54,Femenino,0,0,niños/teens,0,0,0,0,0,0,0,1,0,0,0,0,0
256,43,Femenino,1,0,niños/teens,1,0,0,0,0,0,0,0,0,1,0,0,1
476,33,Femenino,1,0,accesorios,1,1,1,1,1,1,1,0,1,1,0,0,0
192,55,Masculino,1,0,hombre,1,0,0,0,0,1,1,0,0,1,1,0,0
198,51,Femenino,1,0,servicios,1,0,1,0,0,1,0,0,0,0,1,0,0
79,50,Femenino,1,0,hogar,1,0,0,0,1,0,0,0,0,0,0,0,0
1707,57,Femenino,0,0,accesorios,1,0,1,0,0,1,0,1,1,1,0,0,0
1314,57,Femenino,1,1,gastronomía,1,1,1,0,1,1,1,1,0,1,0,1,1
741,43,Masculino,1,1,hombre,1,0,1,1,0,1,1,1,1,1,0,1,1
454,28,Femenino,1,0,varios,1,0,1,1,1,1,1,1,1,1,1,1,1
407,27,Femenino,1,0,gastronomía,1,1,0,1,1,0,0,0,0,1,1,0,1
1445,43,Masculino,0,0,niños/teens,1,0,1,0,1,1,1,0,1,0,0,0,0
554,56,Femenino,1,0,marroquinería,0,0,0,0,0,0,1,0,0,0,1,1,0
1256,44,Femenino,0,0,hogar,1,0,1,1,0,1,1,0,1,1,1,1,1
51,78,Femenino,1,0,niños/teens,1,0,1,0,1,0,1,1,0,1,0,1,0
524,54,Masculino,1,0,deporte,0,1,1,0,0,0,0,1,1,1,1,1,1
362,74,Femenino,1,1,mujer/hombre,1,0,0,0,0,1,1,1,1,0,0,1,0
361,24,Masculino,1,0,gastronomía,1,0,0,1,0,0,0,0,0,0,0,0,0
1725,59,Femenino,0,0,marroquinería,0,0,1,0,0,0,0,0,1,0,0,0,1
814,73,Femenino,1,1,mujer/hombre,1,0,1,0,0,0,1,0,1,0,0,0,0
1681,72,Masculino,1,1,hombre,1,0,0,0,1,0,0,0,0,0,0,1,0
651,55,Masculino,1,0,niños/teens,0,0,1,0,0,0,0,0,0,1,0,1,0
790,24,Masculino,1,0,hombre,1,0,0,1,0,1,0,0,1,0,0,1,0
6,26,Masculino,1,0,servicios,1,0,0,0,0,0,0,1,0,1,1,0,1
423,38,Masculino,1,0,marroquinería,1,1,0,1,0,0,1,0,1,0,1,1,0
578,19,Femenino,1,0,mujer,0,0,0,0,0,0,0,1,0,0,0,1,0
1149,61,Femenino,0,0,mujer/hombre,1,0,0,0,0,1,1,1,0,0,0,0,0
1402,51,Femenino,0,0,tecnología,1,0,0,0,0,0,1,0,0,0,0,0,1
507,70,Femenino,1,0,niños/teens,1,0,1,0,1,0,0,0,0,1,0,1,0
17,37,Masculino,1,1,hogar,1,0,0,1,1,0,0,0,0,0,0,0,1
1305,25,Masculino,1,1,deporte,1,1,0,1,1,0,1,1,1,0,1,1,1
1064,33,Femenino,0,0,servicios,1,0,0,0,1,0,0,0,0,0,0,0,1
958,43,Femenino,1,0,tecnología,0,1,0,1,1,1,0,1,1,1,1,1,1
802,30,Femenino,1,0,tecnología,1,0,0,1,0,0,0,1,0,0,1,1,0
1848,49,Masculino,0,0,hombre,1,0,0,1,1,0,0,0,0,0,1,1,1
393,28,Femenino,1,0,tecnología,1,1,1,1,1,0,1,0,0,1,0,1,0
158,69,Masculino,1,0,marroquinería,0,0,0,0,1,0,1,1,1,1,0,1,0
981,56,Femenino,0,1,deporte,0,1,0,0,0,0,1,1,0,1,1,1,1
1204,31,Femenino,0,0,varios,1,1,1,0,1,1,1,1,0,0,0,0,0
916,17,Femenino,1,0,mujer/hombre,1,0,0,0,0,0,0,0,1,0,0,0,0
219,58,Femenino,1,0,niños/teens,1,0,0,0,0,0,0,0,0,1,0,0,0
985,20,Femenino,0,0,niños/teens,1,0,1,0,0,0,0,0,0,0,0,0,0
16,72,Femenino,1,1,hombre,0,0,0,0,1,1,0,1,0,1,0,1,0
1193,31,Masculino,0,0,mujer,0,1,0,1,1,0,0,0,0,0,0,0,0
119,33,Femenino,1,0,accesorios,1,1,0,0,0,0,1,0,0,0,0,0,0
1481,53,Masculino,0,0,deporte,1,0,0,1,0,1,0,0,1,0,0,1,0
976,25,Masculino,1,1,hogar,1,0,0,1,0,0,0,1,1,0,0,0,1
1264,41,Masculino,1,1,accesorios,1,0,1,0,0,0,0,1,0,0,0,1,0
682,73,Femenino,1,0,marroquinería,1,0,1,0,0,0,1,0,1,0,0,0,0
432,64,Femenino,1,0,hombre,0,0,1,0,0,1,1,1,1,1,0,0,0
979,50,Masculino,0,0,marroquinería,1,0,1,1,0,0,0,0,1,0,1,0,0
1562,39,Masculino,0,0,accesorios,0,0,0,1,1,1,1,1,1,1,0,1,1
480,42,Femenino,1,1,mujer,1,0,0,0,0,0,0,1,0,0,0,0,0
444,39,Masculino,1,0,mujer/hombre,1,0,0,0,0,0,0,0,1,0,0,0,0
274,74,Masculino,1,1,hogar,0,0,0,0,1,1,0,0,0,0,0,1,0
